ring,year,doy,depth,sm
4,2009,222,2,30.8526
4,2009,224,2,27.6301
4,2009,227,2,24.7
4,2009,229,2,40.2092
4,2009,232,2,39.2457
4,2009,236,2,39.1151
4,2009,238,2,40.0747
4,2009,243,2,41.7541
4,2009,245,2,37.0489
4,2009,247,2,35.764
4,2009,250,2,34.4919
4,2009,252,2,32.5211
4,2009,254,2,31.3841
4,2009,258,2,27.1121
4,2009,260,2,25.8968
10,2009,174,2,41.5887
10,2009,177,2,41.5515
10,2009,181,2,40.4013
10,2009,183,2,39.9881
10,2009,187,2,41.1769
10,2009,189,2,41.3682
10,2009,191,2,41.5998
10,2009,194,2,41.7313
10,2009,196,2,41.5111
10,2009,198,2,41.0235
10,2009,201,2,40.1912
10,2009,203,2,39.1937
10,2009,205,2,37.1453
10,2009,208,2,38.6227
10,2009,210,2,37.807
10,2009,212,2,37.2383
10,2009,215,2,33.8067
10,2009,219,2,34.98
10,2009,222,2,31.6865
10,2009,224,2,29.399
10,2009,227,2,25.8576
10,2009,229,2,27.3424
10,2009,232,2,39.6738
10,2009,236,2,40.3156
10,2009,238,2,39.4694
10,2009,243,2,39.6045
10,2009,245,2,NA
10,2009,247,2,38.6961
10,2009,250,2,33.2153
10,2009,252,2,NA
10,2009,254,2,29.8668
10,2009,258,2,24.8006
10,2009,260,2,25.3247
11,2009,174,2,40.2754
11,2009,177,2,40.1229
11,2009,181,2,39.5359
11,2009,183,2,38.3487
11,2009,187,2,39.8107
11,2009,189,2,40.0726
11,2009,191,2,40.1736
11,2009,194,2,40.1093
11,2009,196,2,39.7994
11,2009,198,2,39.5736
11,2009,201,2,37.991
11,2009,203,2,35.9194
11,2009,205,2,33.8238
11,2009,208,2,38.4645
11,2009,210,2,37.0086
11,2009,212,2,36.0186
11,2009,215,2,32.3137
11,2009,219,2,37.4074
11,2009,222,2,35.3019
11,2009,224,2,32.0309
11,2009,227,2,31.1891
11,2009,229,2,30.2975
11,2009,232,2,39.934
11,2009,236,2,39.5222
11,2009,238,2,39.3237
11,2009,243,2,39.4103
11,2009,245,2,39.1638
11,2009,247,2,NA
11,2009,250,2,38.0047
11,2009,252,2,37.3226
11,2009,254,2,34.5334
11,2009,258,2,31.9815
11,2009,260,2,30.1122
1,2009,174,3,40.549
1,2009,177,3,40.7433
1,2009,181,3,40.1834
1,2009,183,3,39.8409
1,2009,187,3,40.9892
1,2009,189,3,40.2033
1,2009,191,3,40.4877
1,2009,194,3,40.6627
1,2009,196,3,40.4946
1,2009,198,3,40.0441
1,2009,201,3,39.7007
1,2009,203,3,38.7767
1,2009,205,3,37.4193
1,2009,208,3,37.9882
1,2009,210,3,38.8878
1,2009,212,3,36.9587
1,2009,215,3,33.7679
1,2009,219,3,37.4592
1,2009,222,3,36.8541
1,2009,224,3,34.8862
1,2009,227,3,32.1798
1,2009,229,3,34.771
1,2009,232,3,39.3237
1,2009,236,3,39.972
1,2009,238,3,40.3425
1,2009,243,3,40.0204
1,2009,245,3,40.268
1,2009,247,3,39.5705
1,2009,250,3,39.5636
1,2009,252,3,39.2023
1,2009,254,3,39.0152
1,2009,258,3,37.074
1,2009,260,3,36.0795
4,2009,174,3,41.8778
4,2009,177,3,42.0247
4,2009,181,3,41.6196
4,2009,183,3,41.5556
4,2009,187,3,41.6708
4,2009,189,3,41.8469
4,2009,191,3,41.8361
4,2009,194,3,42.1579
4,2009,196,3,42.7459
4,2009,198,3,41.5881
4,2009,201,3,41.2465
4,2009,203,3,40.8159
4,2009,205,3,39.9263
4,2009,208,3,40.176
4,2009,210,3,39.1771
4,2009,212,3,39.2514
4,2009,215,3,35.0209
4,2009,219,3,38.8583
4,2009,222,3,36.9644
4,2009,224,3,34.8338
4,2009,227,3,31.2994
4,2009,229,3,NA
4,2009,232,3,40.4653
4,2009,236,3,40.2735
4,2009,238,3,40.8437
4,2009,243,3,40.6302
4,2009,245,3,39.4802
4,2009,247,3,39.2096
4,2009,250,3,38.5973
4,2009,252,3,37.4111
4,2009,254,3,36.4629
4,2009,258,3,33.6154
4,2009,260,3,32.8254
10,2009,174,3,39.6795
10,2009,177,3,39.6467
10,2009,181,3,39.3383
10,2009,183,3,39.3868
10,2009,187,3,39.4681
10,2009,189,3,39.5876
10,2009,191,3,39.7308
10,2009,194,3,39.9904
10,2009,196,3,39.819
10,2009,198,3,39.5072
10,2009,201,3,39.6166
10,2009,203,3,39.7476
10,2009,205,3,39.093
10,2009,208,3,39.154
10,2009,210,3,38.7598
10,2009,212,3,38.6076
10,2009,215,3,37.3456
10,2009,219,3,37.1084
10,2009,222,3,34.896
10,2009,224,3,32.8213
10,2009,227,3,29.5383
10,2009,229,3,30.2811
10,2009,232,3,37.4889
10,2009,236,3,38.4342
10,2009,238,3,37.9013
10,2009,243,3,38.1681
10,2009,245,3,NA
10,2009,247,3,38.4192
10,2009,250,3,35.9598
10,2009,252,3,NA
10,2009,254,3,33.6437
10,2009,258,3,29.3229
10,2009,260,3,29.9537
11,2009,174,3,38.8019
11,2009,177,3,39.0829
11,2009,181,3,39.119
11,2009,183,3,38.375
11,2009,187,3,38.7901
11,2009,189,3,38.6554
11,2009,191,3,38.8485
11,2009,194,3,39.0829
11,2009,196,3,38.8281
11,2009,198,3,39.0096
11,2009,201,3,38.6204
11,2009,203,3,37.5091
11,2009,205,3,36.6644
11,2009,208,3,37.5402
11,2009,210,3,37.1785
11,2009,212,3,36.6215
11,2009,215,3,34.7572
11,2009,219,3,36.7273
11,2009,222,3,36.2268
11,2009,224,3,34.7587
11,2009,227,3,32.2069
11,2009,229,3,33.0496
11,2009,232,3,38.2506
11,2009,236,3,38.359
11,2009,238,3,38.6208
11,2009,243,3,37.9992
11,2009,245,3,38.009
11,2009,247,3,NA
11,2009,250,3,37.9248
11,2009,252,3,38.5257
11,2009,254,3,36.7948
11,2009,258,3,35.3929
11,2009,260,3,34.5467
1,2009,174,4,41.1675
1,2009,177,4,41.3329
1,2009,181,4,41.0675
1,2009,183,4,40.7655
1,2009,187,4,42.3337
1,2009,189,4,40.7761
1,2009,191,4,41.0938
1,2009,194,4,41.3293
1,2009,196,4,41.0058
1,2009,198,4,40.7817
1,2009,201,4,40.4053
1,2009,203,4,39.2261
1,2009,205,4,38.1936
1,2009,208,4,37.744
1,2009,210,4,38.3445
1,2009,212,4,36.4746
1,2009,215,4,33.5985
1,2009,219,4,36.1349
1,2009,222,4,35.457
1,2009,224,4,33.7064
1,2009,227,4,31.6958
1,2009,229,4,33.2744
1,2009,232,4,38.1471
1,2009,236,4,39.7598
1,2009,238,4,40.4744
1,2009,243,4,40.0877
1,2009,245,4,40.2266
1,2009,247,4,39.4713
1,2009,250,4,39.9427
1,2009,252,4,38.9174
1,2009,254,4,38.9164
1,2009,258,4,37.2576
1,2009,260,4,36.3703
4,2009,174,4,42.2633
4,2009,177,4,42.2206
4,2009,181,4,41.9285
4,2009,183,4,42.0124
4,2009,187,4,42.0543
4,2009,189,4,42.1791
4,2009,191,4,42.0757
4,2009,194,4,42.1489
4,2009,196,4,42.1573
4,2009,198,4,42.117
4,2009,201,4,41.7129
4,2009,203,4,41.4431
4,2009,205,4,41.1141
4,2009,208,4,41.0312
4,2009,210,4,40.6061
4,2009,212,4,40.9491
4,2009,215,4,37.8341
4,2009,219,4,39.9614
4,2009,222,4,37.8671
4,2009,224,4,35.9061
4,2009,227,4,32.538
4,2009,229,4,NA
4,2009,232,4,40.4358
4,2009,236,4,40.1057
4,2009,238,4,41.838
4,2009,243,4,40.875
4,2009,245,4,39.4684
4,2009,247,4,39.1669
4,2009,250,4,37.9379
4,2009,252,4,37.104
4,2009,254,4,36.2076
4,2009,258,4,33.957
4,2009,260,4,33.3756
10,2009,174,4,40.4974
10,2009,177,4,40.4838
10,2009,181,4,40.1501
10,2009,183,4,40.0275
10,2009,187,4,40.2521
10,2009,189,4,40.2825
10,2009,191,4,40.4352
10,2009,194,4,40.7627
10,2009,196,4,40.6005
10,2009,198,4,40.2315
10,2009,201,4,40.3816
10,2009,203,4,40.5826
10,2009,205,4,39.8788
10,2009,208,4,39.9289
10,2009,210,4,39.4605
10,2009,212,4,39.2851
10,2009,215,4,38.4484
10,2009,219,4,38.2256
10,2009,222,4,37.0137
10,2009,224,4,35.6037
10,2009,227,4,32.1677
10,2009,229,4,32.5391
10,2009,232,4,36.9142
10,2009,236,4,38.0174
10,2009,238,4,37.4353
10,2009,243,4,38.0251
10,2009,245,4,NA
10,2009,247,4,39.0284
10,2009,250,4,36.7689
10,2009,252,4,NA
10,2009,254,4,35.3334
10,2009,258,4,31.9479
10,2009,260,4,32.6813
11,2009,174,4,40.3069
11,2009,177,4,40.3575
11,2009,181,4,40.7119
11,2009,183,4,39.9262
11,2009,187,4,40.3297
11,2009,189,4,40.0251
11,2009,191,4,40.0851
11,2009,194,4,40.4397
11,2009,196,4,40.1057
11,2009,198,4,40.3001
11,2009,201,4,40.0663
11,2009,203,4,39.4249
11,2009,205,4,38.8543
11,2009,208,4,39.0423
11,2009,210,4,38.8134
11,2009,212,4,38.5579
11,2009,215,4,37.7336
11,2009,219,4,38.0904
11,2009,222,4,38.2189
11,2009,224,4,37.1608
11,2009,227,4,34.9517
11,2009,229,4,34.8543
11,2009,232,4,39.5415
11,2009,236,4,39.555
11,2009,238,4,39.8167
11,2009,243,4,39.45
11,2009,245,4,39.197
11,2009,247,4,NA
11,2009,250,4,38.9213
11,2009,252,4,38.5825
11,2009,254,4,38.1592
11,2009,258,4,37.8547
11,2009,260,4,37.0477
1,2009,174,5,43.3567
1,2009,177,5,43.5834
1,2009,181,5,43.4091
1,2009,183,5,43.2804
1,2009,187,5,44.4907
1,2009,189,5,43.2773
1,2009,191,5,43.1524
1,2009,194,5,43.5609
1,2009,196,5,43.2795
1,2009,198,5,43.4259
1,2009,201,5,43.2768
1,2009,203,5,42.9119
1,2009,205,5,42.6794
1,2009,208,5,42.5546
1,2009,210,5,43.2484
1,2009,212,5,41.9234
1,2009,215,5,38.3431
1,2009,219,5,39.884
1,2009,222,5,39.3936
1,2009,224,5,37.6154
1,2009,227,5,34.713
1,2009,229,5,36.1698
1,2009,232,5,39.4769
1,2009,236,5,41.8052
1,2009,238,5,42.1711
1,2009,243,5,42.3194
1,2009,245,5,42.6038
1,2009,247,5,41.6034
1,2009,250,5,41.3301
1,2009,252,5,41.705
1,2009,254,5,41.6506
1,2009,258,5,39.9684
1,2009,260,5,39.3165
4,2009,174,5,42.6265
4,2009,177,5,42.699
4,2009,181,5,42.5087
4,2009,183,5,42.4341
4,2009,187,5,42.4254
4,2009,189,5,42.4248
4,2009,191,5,42.4131
4,2009,194,5,42.7587
4,2009,196,5,43.9839
4,2009,198,5,42.6869
4,2009,201,5,42.4307
4,2009,203,5,42.423
4,2009,205,5,42.2758
4,2009,208,5,42.2152
4,2009,210,5,42.2763
4,2009,212,5,43.0251
4,2009,215,5,41.8595
4,2009,219,5,41.9468
4,2009,222,5,41.5121
4,2009,224,5,40.4642
4,2009,227,5,37.5168
4,2009,229,5,NA
4,2009,232,5,41.7594
4,2009,236,5,41.5088
4,2009,238,5,42.7034
4,2009,243,5,41.8236
4,2009,245,5,41.0063
4,2009,247,5,41.1088
4,2009,250,5,40.2566
4,2009,252,5,39.8691
4,2009,254,5,39.223
4,2009,258,5,37.5538
4,2009,260,5,36.816
10,2009,174,5,41.6159
10,2009,177,5,41.6772
10,2009,181,5,41.3149
10,2009,183,5,41.1597
10,2009,187,5,41.377
10,2009,189,5,41.2745
10,2009,191,5,41.5043
10,2009,194,5,42.288
10,2009,196,5,41.5676
10,2009,198,5,41.3354
10,2009,201,5,41.4381
10,2009,203,5,41.6548
10,2009,205,5,41.1601
10,2009,208,5,41.2941
10,2009,210,5,40.9661
10,2009,212,5,41.0002
10,2009,215,5,40.3666
10,2009,219,5,40.2649
10,2009,222,5,39.2843
10,2009,224,5,37.6414
10,2009,227,5,32.91
10,2009,229,5,32.4419
10,2009,232,5,37.1137
10,2009,236,5,38.0791
10,2009,238,5,37.6288
10,2009,243,5,38.2757
10,2009,245,5,NA
10,2009,247,5,40.3291
10,2009,250,5,37.2325
10,2009,252,5,NA
10,2009,254,5,35.6478
10,2009,258,5,32.6496
10,2009,260,5,32.6347
11,2009,174,5,42.9194
11,2009,177,5,42.9514
11,2009,181,5,43.2352
11,2009,183,5,42.4771
11,2009,187,5,42.699
11,2009,189,5,42.4145
11,2009,191,5,42.5817
11,2009,194,5,42.7831
11,2009,196,5,42.6025
11,2009,198,5,42.5953
11,2009,201,5,42.8637
11,2009,203,5,42.5183
11,2009,205,5,42.2904
11,2009,208,5,42.5223
11,2009,210,5,42.4037
11,2009,212,5,42.2562
11,2009,215,5,41.7365
11,2009,219,5,41.8201
11,2009,222,5,42.3523
11,2009,224,5,41.8728
11,2009,227,5,39.4038
11,2009,229,5,39.0502
11,2009,232,5,42.0221
11,2009,236,5,42.0298
11,2009,238,5,42.227
11,2009,243,5,41.6588
11,2009,245,5,41.9599
11,2009,247,5,NA
11,2009,250,5,41.8325
11,2009,252,5,41.8299
11,2009,254,5,41.5813
11,2009,258,5,41.5459
11,2009,260,5,40.8918
1,2009,174,6,43.4042
1,2009,177,6,43.5614
1,2009,181,6,43.5052
1,2009,183,6,43.405
1,2009,187,6,44.3097
1,2009,189,6,43.3478
1,2009,191,6,43.4206
1,2009,194,6,43.5041
1,2009,196,6,43.4446
1,2009,198,6,43.4629
1,2009,201,6,43.5867
1,2009,203,6,43.1093
1,2009,205,6,43.1371
1,2009,208,6,43.307
1,2009,210,6,45.0629
1,2009,212,6,42.3482
1,2009,215,6,42.2781
1,2009,219,6,42.5398
1,2009,222,6,42.7814
1,2009,224,6,40.913
1,2009,227,6,37.7911
1,2009,229,6,38.465
1,2009,232,6,39.7491
1,2009,236,6,42.22
1,2009,238,6,42.6395
1,2009,243,6,42.6555
1,2009,245,6,42.6354
1,2009,247,6,41.7766
1,2009,250,6,42.144
1,2009,252,6,41.8945
1,2009,254,6,42.0794
1,2009,258,6,40.3672
1,2009,260,6,39.9921
4,2009,174,6,42.8353
4,2009,177,6,42.9503
4,2009,181,6,42.7606
4,2009,183,6,42.7281
4,2009,187,6,42.6557
4,2009,189,6,42.7071
4,2009,191,6,42.6337
4,2009,194,6,42.9166
4,2009,196,6,43.8547
4,2009,198,6,42.7482
4,2009,201,6,42.6532
4,2009,203,6,42.6749
4,2009,205,6,42.5895
4,2009,208,6,42.5301
4,2009,210,6,42.5719
4,2009,212,6,43.451
4,2009,215,6,42.3269
4,2009,219,6,42.2353
4,2009,222,6,42.3081
4,2009,224,6,42.3902
4,2009,227,6,40.4272
4,2009,229,6,NA
4,2009,232,6,42.5151
4,2009,236,6,42.0964
4,2009,238,6,43.5486
4,2009,243,6,42.4509
4,2009,245,6,41.8238
4,2009,247,6,42.141
4,2009,250,6,41.1042
4,2009,252,6,40.9397
4,2009,254,6,40.7557
4,2009,258,6,39.6712
4,2009,260,6,39.1022
10,2009,174,6,43.9624
10,2009,177,6,43.9751
10,2009,181,6,43.6051
10,2009,183,6,43.5298
10,2009,187,6,43.6059
10,2009,189,6,43.4593
10,2009,191,6,43.6939
10,2009,194,6,44.3551
10,2009,196,6,43.7285
10,2009,198,6,43.5859
10,2009,201,6,43.6375
10,2009,203,6,43.8839
10,2009,205,6,43.4873
10,2009,208,6,43.6477
10,2009,210,6,43.4027
10,2009,212,6,43.713
10,2009,215,6,43.3168
10,2009,219,6,43.2635
10,2009,222,6,43.1157
10,2009,224,6,41.6013
10,2009,227,6,35.2697
10,2009,229,6,33.4659
10,2009,232,6,39.1111
10,2009,236,6,39.8206
10,2009,238,6,39.2128
10,2009,243,6,39.6563
10,2009,245,6,NA
10,2009,247,6,42.3672
10,2009,250,6,37.9729
10,2009,252,6,NA
10,2009,254,6,36.3554
10,2009,258,6,31.5863
10,2009,260,6,32.3716
11,2009,174,6,43.0233
11,2009,177,6,43.1953
11,2009,181,6,43.3317
11,2009,183,6,42.7909
11,2009,187,6,42.9292
11,2009,189,6,42.6975
11,2009,191,6,42.8557
11,2009,194,6,42.9294
11,2009,196,6,42.8551
11,2009,198,6,42.8146
11,2009,201,6,43.0042
11,2009,203,6,42.7699
11,2009,205,6,42.7715
11,2009,208,6,42.9643
11,2009,210,6,42.6649
11,2009,212,6,42.6871
11,2009,215,6,42.2768
11,2009,219,6,42.4448
11,2009,222,6,42.8375
11,2009,224,6,43.0375
11,2009,227,6,42.581
11,2009,229,6,41.4938
11,2009,232,6,42.5206
11,2009,236,6,42.4468
11,2009,238,6,42.5203
11,2009,243,6,42.1755
11,2009,245,6,42.2886
11,2009,247,6,NA
11,2009,250,6,42.0873
11,2009,252,6,42.0625
11,2009,254,6,41.8587
11,2009,258,6,42.2777
11,2009,260,6,41.7635
1,2009,174,7,43.8771
1,2009,177,7,44.2148
1,2009,181,7,44.0138
1,2009,183,7,43.8309
1,2009,187,7,44.8307
1,2009,189,7,43.7804
1,2009,191,7,43.9811
1,2009,194,7,44.3024
1,2009,196,7,43.9707
1,2009,198,7,44.0259
1,2009,201,7,44.0205
1,2009,203,7,43.8603
1,2009,205,7,43.9114
1,2009,208,7,43.873
1,2009,210,7,44.9649
1,2009,212,7,44.7567
1,2009,215,7,43.4378
1,2009,219,7,43.68
1,2009,222,7,44.3496
1,2009,224,7,43.3494
1,2009,227,7,41.5661
1,2009,229,7,41.4078
1,2009,232,7,41.8863
1,2009,236,7,43.0058
1,2009,238,7,43.1835
1,2009,243,7,42.9482
1,2009,245,7,42.832
1,2009,247,7,42.0725
1,2009,250,7,41.2685
1,2009,252,7,42.2992
1,2009,254,7,42.3162
1,2009,258,7,41.1819
1,2009,260,7,40.7582
4,2009,174,7,43.2812
4,2009,177,7,43.312
4,2009,181,7,43.1751
4,2009,183,7,43.2267
4,2009,187,7,43.0998
4,2009,189,7,43.194
4,2009,191,7,43.227
4,2009,194,7,43.5019
4,2009,196,7,44.1134
4,2009,198,7,43.1639
4,2009,201,7,43.0341
4,2009,203,7,43.2893
4,2009,205,7,43.0159
4,2009,208,7,43.1763
4,2009,210,7,43.2939
4,2009,212,7,43.8909
4,2009,215,7,43.1298
4,2009,219,7,42.9093
4,2009,222,7,42.9514
4,2009,224,7,43.2887
4,2009,227,7,42.3788
4,2009,229,7,NA
4,2009,232,7,43.4136
4,2009,236,7,42.7978
4,2009,238,7,44.0568
4,2009,243,7,42.7459
4,2009,245,7,42.6642
4,2009,247,7,42.979
4,2009,250,7,41.849
4,2009,252,7,41.965
4,2009,254,7,41.8636
4,2009,258,7,41.4935
4,2009,260,7,41.2077
10,2009,174,7,45.0256
10,2009,177,7,45.1022
10,2009,181,7,44.7293
10,2009,183,7,44.771
10,2009,187,7,44.8062
10,2009,189,7,44.6979
10,2009,191,7,44.8393
10,2009,194,7,45.0387
10,2009,196,7,44.8946
10,2009,198,7,44.7193
10,2009,201,7,44.7934
10,2009,203,7,45.056
10,2009,205,7,44.6619
10,2009,208,7,44.9462
10,2009,210,7,44.5764
10,2009,212,7,44.9366
10,2009,215,7,44.652
10,2009,219,7,44.7505
10,2009,222,7,44.858
10,2009,224,7,45.308
10,2009,227,7,41.7959
10,2009,229,7,39.1878
10,2009,232,7,42.6588
10,2009,236,7,42.908
10,2009,238,7,42.0849
10,2009,243,7,42.5378
10,2009,245,7,NA
10,2009,247,7,43.6828
10,2009,250,7,40.1243
10,2009,252,7,NA
10,2009,254,7,38.2734
10,2009,258,7,31.9479
10,2009,260,7,33.887
11,2009,174,7,42.4034
11,2009,177,7,42.6137
11,2009,181,7,42.8545
11,2009,183,7,42.2671
11,2009,187,7,42.4647
11,2009,189,7,42.2465
11,2009,191,7,42.4563
11,2009,194,7,42.4461
11,2009,196,7,42.392
11,2009,198,7,42.3104
11,2009,201,7,42.4861
11,2009,203,7,42.2768
11,2009,205,7,42.351
11,2009,208,7,42.4489
11,2009,210,7,42.3924
11,2009,212,7,42.414
11,2009,215,7,41.9859
11,2009,219,7,42.1524
11,2009,222,7,42.5244
11,2009,224,7,42.6297
11,2009,227,7,42.1235
11,2009,229,7,41.6625
11,2009,232,7,42.2813
11,2009,236,7,41.9983
11,2009,238,7,42.1345
11,2009,243,7,41.5639
11,2009,245,7,41.8017
11,2009,247,7,NA
11,2009,250,7,42.0059
11,2009,252,7,41.8002
11,2009,254,7,41.487
11,2009,258,7,41.9128
11,2009,260,7,41.5153
17,2010,167,1,42.0069
17,2010,169,1,36.2071
17,2010,175,1,40.108
17,2010,180,1,23.5143
17,2010,182,1,21.1397
17,2010,187,1,18.4944
17,2010,190,1,19.35
17,2010,193,1,18.5091
17,2010,195,1,18.2977
17,2010,197,1,20.765
17,2010,200,1,19.6377
17,2010,202,1,31.0788
17,2010,204,1,30.6901
17,2010,207,1,29.7012
17,2010,210,1,27.1575
17,2010,214,1,22.9218
17,2010,216,1,22.1815
17,2010,218,1,21.349
17,2010,221,1,20.6985
17,2010,223,1,21.0479
17,2010,228,1,22.4815
17,2010,230,1,20.8828
17,2010,232,1,20.6689
17,2010,234,1,27.902
17,2010,236,1,24.3737
17,2010,238,1,22.4461
17,2010,242,1,20.0355
17,2010,246,1,31.6462
17,2010,251,1,25.38
17,2010,253,1,23.7436
24,2010,167,1,41.8378
24,2010,169,1,33.5733
24,2010,175,1,36.9859
24,2010,180,1,17.6409
24,2010,182,1,15.743
24,2010,187,1,13.9049
24,2010,190,1,13.9002
24,2010,193,1,13.7913
24,2010,195,1,13.6294
24,2010,197,1,18.4272
24,2010,200,1,16.7568
24,2010,202,1,27.578
24,2010,204,1,27.5961
24,2010,207,1,26.3922
24,2010,210,1,21.5115
24,2010,214,1,16.2676
24,2010,216,1,15.3122
24,2010,218,1,14.9373
24,2010,221,1,14.6383
24,2010,223,1,14.5852
24,2010,228,1,15.8791
24,2010,230,1,14.9294
24,2010,232,1,14.6701
24,2010,234,1,22.1872
24,2010,236,1,18.487
24,2010,238,1,16.2216
24,2010,242,1,14.528
24,2010,246,1,27.3529
24,2010,251,1,19.3228
24,2010,253,1,18.3208
25,2010,167,1,40.3473
25,2010,169,1,32.7432
25,2010,175,1,35.6101
25,2010,180,1,22.6899
25,2010,182,1,20.4527
25,2010,187,1,17.6679
25,2010,190,1,18.204
25,2010,193,1,17.3708
25,2010,195,1,17.0273
25,2010,197,1,20.7797
25,2010,200,1,19.0294
25,2010,202,1,29.9231
25,2010,204,1,29.5316
25,2010,207,1,29.3377
25,2010,210,1,27.931
25,2010,214,1,22.0389
25,2010,216,1,20.5161
25,2010,218,1,19.7944
25,2010,221,1,18.503
25,2010,223,1,18.1962
25,2010,228,1,19.2881
25,2010,230,1,18.0351
25,2010,232,1,17.4965
25,2010,234,1,25.0615
25,2010,236,1,21.8006
25,2010,238,1,20.3365
25,2010,242,1,18.578
25,2010,246,1,29.5908
25,2010,251,1,23.4744
25,2010,253,1,23.2562
32,2010,167,1,40.8985
32,2010,169,1,36.7021
32,2010,175,1,40.6888
32,2010,180,1,24.6009
32,2010,182,1,21.7481
32,2010,187,1,18.0902
32,2010,190,1,17.9231
32,2010,193,1,17.2759
32,2010,195,1,17.3566
32,2010,197,1,22.8559
32,2010,200,1,20.1123
32,2010,202,1,33.4284
32,2010,204,1,32.985
32,2010,207,1,31.3493
32,2010,210,1,27.6453
32,2010,214,1,20.8878
32,2010,216,1,19.3456
32,2010,218,1,18.6018
32,2010,221,1,17.3041
32,2010,223,1,17.3055
32,2010,228,1,18.6036
32,2010,230,1,17.7497
32,2010,232,1,17.0521
32,2010,234,1,24.6202
32,2010,236,1,20.7264
32,2010,238,1,19.0176
32,2010,242,1,16.9973
32,2010,246,1,31.0155
32,2010,251,1,23.4299
32,2010,253,1,20.5851
17,2010,167,2,45.3367
17,2010,169,2,43.7184
17,2010,175,2,44.3829
17,2010,180,2,36.7993
17,2010,182,2,32.6668
17,2010,187,2,23.967
17,2010,190,2,23.0633
17,2010,193,2,21.3082
17,2010,195,2,20.7967
17,2010,197,2,23.9097
17,2010,200,2,22.8245
17,2010,202,2,34.3587
17,2010,204,2,34.7543
17,2010,207,2,35.4952
17,2010,210,2,34.4708
17,2010,214,2,30.8659
17,2010,216,2,30.1223
17,2010,218,2,27.6348
17,2010,221,2,26.2482
17,2010,223,2,26.0053
17,2010,228,2,27.5945
17,2010,230,2,26.0016
17,2010,232,2,25.9883
17,2010,234,2,32.5121
17,2010,236,2,31.4581
17,2010,238,2,29.6704
17,2010,242,2,26.2564
17,2010,246,2,35.594
17,2010,251,2,34.4052
17,2010,253,2,33.2276
24,2010,167,2,45.4561
24,2010,169,2,43.4653
24,2010,175,2,43.846
24,2010,180,2,33.2903
24,2010,182,2,28.561
24,2010,187,2,20.9648
24,2010,190,2,19.5291
24,2010,193,2,19.1265
24,2010,195,2,18.7879
24,2010,197,2,23.149
24,2010,200,2,22.0831
24,2010,202,2,33.5451
24,2010,204,2,33.3897
24,2010,207,2,32.7149
24,2010,210,2,28.3193
24,2010,214,2,23.9382
24,2010,216,2,21.2227
24,2010,218,2,20.2627
24,2010,221,2,19.2927
24,2010,223,2,18.8949
24,2010,228,2,19.8055
24,2010,230,2,19.0518
24,2010,232,2,19.0602
24,2010,234,2,26.0242
24,2010,236,2,24.2086
24,2010,238,2,21.3862
24,2010,242,2,18.8469
24,2010,246,2,30.8854
24,2010,251,2,27.4843
24,2010,253,2,26.9031
25,2010,167,2,41.4854
25,2010,169,2,39.1779
25,2010,175,2,40.8745
25,2010,180,2,34.2182
25,2010,182,2,29.9694
25,2010,187,2,21.5569
25,2010,190,2,21.1887
25,2010,193,2,20.3023
25,2010,195,2,19.654
25,2010,197,2,22.2655
25,2010,200,2,21.5632
25,2010,202,2,32.4768
25,2010,204,2,32.8751
25,2010,207,2,32.7694
25,2010,210,2,32.687
25,2010,214,2,29.1071
25,2010,216,2,26.458
25,2010,218,2,25.2681
25,2010,221,2,23.1044
25,2010,223,2,22.1834
25,2010,228,2,21.9646
25,2010,230,2,21.3764
25,2010,232,2,20.8407
25,2010,234,2,28.3403
25,2010,236,2,27.6599
25,2010,238,2,26.7258
25,2010,242,2,24.201
25,2010,246,2,32.9702
25,2010,251,2,31.0834
25,2010,253,2,31.4507
32,2010,167,2,43.0219
32,2010,169,2,43.4609
32,2010,175,2,43.5209
32,2010,180,2,40.286
32,2010,182,2,37.1489
32,2010,187,2,28.1054
32,2010,190,2,25.0012
32,2010,193,2,23.5089
32,2010,195,2,23.4306
32,2010,197,2,29.8116
32,2010,200,2,26.9097
32,2010,202,2,38.9126
32,2010,204,2,38.5977
32,2010,207,2,38.1127
32,2010,210,2,35.9142
32,2010,214,2,29.9056
32,2010,216,2,27.1639
32,2010,218,2,24.9026
32,2010,221,2,22.3301
32,2010,223,2,22.1524
32,2010,228,2,22.4013
32,2010,230,2,22.1228
32,2010,232,2,21.1321
32,2010,234,2,27.9021
32,2010,236,2,26.6749
32,2010,238,2,25.0952
32,2010,242,2,22.5655
32,2010,246,2,34.7711
32,2010,251,2,32.2087
32,2010,253,2,30.8379
17,2010,167,3,43.9885
17,2010,169,3,43.5664
17,2010,175,3,43.5743
17,2010,180,3,43.1625
17,2010,182,3,42.6285
17,2010,187,3,33.9563
17,2010,190,3,31.5065
17,2010,193,3,27.6339
17,2010,195,3,26.2355
17,2010,197,3,32.3464
17,2010,200,3,29.5962
17,2010,202,3,41.4011
17,2010,204,3,41.3659
17,2010,207,3,41.4066
17,2010,210,3,41.3121
17,2010,214,3,40.0117
17,2010,216,3,39.5757
17,2010,218,3,37.381
17,2010,221,3,36.1831
17,2010,223,3,35.4757
17,2010,228,3,36.3156
17,2010,230,3,34.7362
17,2010,232,3,34.289
17,2010,234,3,40.7973
17,2010,236,3,40.5836
17,2010,238,3,39.766
17,2010,242,3,36.8702
17,2010,246,3,41.9926
