C_Year,Obs,C_Month,C_Day,C_Hour,C_minute,dw_psp [Wm-2],temp             [Co],rh [%],Precip [mm],windspd [ms-1]
2010,434,1,19,1,0,0,0,100,0,1.8833
2010,435,1,19,2,0,0,-0.1083,100,0,2.7933
2010,436,1,19,3,0,0,-0.3483,100,0,2.9
2010,437,1,19,4,0,0,-0.5067,100,0,2.525
2010,438,1,19,5,0,0,-0.895,100,0,2.0667
2010,439,1,19,6,0,0,-1.3967,100,0,2.9983
2010,440,1,19,7,0,6.87,-1.9217,100,0,2.7383
2010,441,1,19,8,0,54.18,-1.9483,100,0,2.81
2010,442,1,19,9,0,111.16,-1.8583,99.928,0,2.11
2010,443,1,19,10,0,164.61,-1.845,99.562,0,2.7483
2010,444,1,19,11,0,173.82,-1.7717,99.068,0,2.6417
2010,445,1,19,12,0,168.79,-1.7083,98.535,0,2.26
2010,446,1,19,13,0,165.7,-1.5533,97.8,0,1.8367
2010,447,1,19,14,0,140.21,-1.4583,96.59,0,1.6683
2010,448,1,19,15,0,57.06,-1.365,96.037,0,2.2683
2010,449,1,19,16,0,11.05,-1.685,95.092,0,3.2
2010,450,1,19,17,0,0,-2.165,95.14,0,4.3
2010,451,1,19,18,0,0,-2.3783,94.885,0,4.4283
2010,452,1,19,19,0,0,-2.52,94.56,0,5.0783
2010,453,1,19,20,0,0,-2.6683,94.648,0,4.7483
2010,454,1,19,21,0,0,-2.7783,95.213,0,4.495
2010,455,1,19,22,0,0,-2.91,94.795,0,5.2167
2010,456,1,19,23,0,0,-3.055,95.183,0,5.6617
2010,457,1,20,0,0,0,-2.8033,94.632,0,5.1417
2010,458,1,20,1,0,0,-2.705,94.372,0,5.7933
2010,459,1,20,2,0,0,-2.7683,93.81,0,5.4017
2010,460,1,20,3,0,0,-2.63,91.477,0,6.5283
2010,461,1,20,4,0,0,-2.3717,88.827,0,8.745
2010,462,1,20,5,0,0,-1.9967,87.688,0,8.305
2010,463,1,20,6,0,0,-1.605,84.527,0,9.565
2010,464,1,20,7,0,0,-1.42,85.48,0.127,7.7317
2010,465,1,20,8,0,18.76,-1.1333,86.49,0.254,9.34
2010,466,1,20,9,0,41.31,-0.925,86.908,0.127,9.55
2010,467,1,20,10,0,50.8,-0.665,89.725,0.508,7.9817
2010,468,1,20,11,0,55.77,-0.475,91.642,0.508,6.06
2010,469,1,20,12,0,74.54,-0.3417,92.61,0.254,3.58
2010,470,1,20,13,0,62.81,-0.295,94.45,0.127,1.8367
2010,471,1,20,14,0,49.46,-0.0867,94.032,0.127,1.5233
2010,472,1,20,15,0,26.03,0,96.338,0.127,1.4933
2010,473,1,20,16,0,2.06,0.0783,97.393,0.127,1.2883
2010,474,1,20,17,0,0,0.155,97.375,0.127,1.2667
2010,475,1,20,18,0,0,0.2733,97.092,0.127,1.2467
2010,476,1,20,19,0,0,0.3,97.512,0,1.9367
2010,477,1,20,20,0,0,0.3,98.432,0,3.9017
2010,478,1,20,21,0,0,0.3,99.018,0,9.2283
2010,479,1,20,22,0,0,0.3,98.943,0,9.1067
2010,480,1,20,23,0,0,0.2983,98.088,0,10.4017
2010,481,1,21,0,0,0,0.265,99.078,0,10.2283
2010,482,1,21,1,0,0,0.2767,99.53,0,9.4717
2010,483,1,21,2,0,0,0.3883,98.803,0,8.6967
2010,484,1,21,3,0,0,0.44,98.727,0,7.98
2010,485,1,21,4,0,0,0.42,98.253,0,8.43
2010,486,1,21,5,0,0,0.3067,99.433,0,8.525
2010,487,1,21,6,0,0,0.3467,99.605,0,9.0117
2010,488,1,21,7,0,0.74,0.42,99.135,0,7.3733
2010,489,1,21,8,0,21.89,0.49,99.825,0,7.5
2010,490,1,21,9,0,36.9,0.6667,98.595,0,8.2017
2010,491,1,21,10,0,55.25,0.8217,97.615,0,7.2433
2010,492,1,21,11,0,51.33,0.8933,97.748,0.254,6.495
2010,493,1,21,12,0,62.34,0.9383,96.762,0.762,6.435
2010,494,1,21,13,0,52.05,1.02,97.153,0.762,6.66
2010,495,1,21,14,0,36.17,1.1917,96.21,1.524,6.6483
2010,496,1,21,15,0,31.93,1.165,96.122,1.27,6.9517
2010,497,1,21,16,0,7.69,0.935,96.1,0.762,7.4
2010,498,1,21,17,0,0,0.875,95.903,0.254,7.4167
2010,499,1,21,18,0,0,0.8383,95.353,0.127,7.9983
2010,500,1,21,19,0,0,0.7833,96.115,0.254,7.1017
2010,501,1,21,20,0,0,1.1033,95.042,0,6.0883
2010,502,1,21,21,0,0,1.185,95.028,0,5.0133
2010,503,1,21,22,0,0,1.04,96.457,0,3.745
2010,504,1,21,23,0,0,0.5867,98.413,0,4.9233
2010,505,1,22,0,0,0,0.5083,97.765,0,6.2483
2010,506,1,22,1,0,0,0.3217,98.352,0,6.5283
2010,507,1,22,2,0,0,0.3,99.192,0.127,5.7267
2010,508,1,22,3,0,0,0.2833,98.473,0.127,5.4783
2010,509,1,22,4,0,0,0.2267,97.338,0,5.7733
2010,510,1,22,5,0,0,0.2667,96.337,0,6.485
2010,511,1,22,6,0,0,0.2367,96.218,0,5.7367
2010,512,1,22,7,0,5.59,0.2183,97.047,0,5.135
2010,513,1,22,8,0,55.16,0.5017,94.535,0,4.5383
2010,514,1,22,9,0,98.29,0.9817,93.515,0,2.2733
2010,515,1,22,10,0,170.87,1.36,93.407,0,2.85
2010,516,1,22,11,0,225.93,1.8433,91.427,0,2.4483
2010,517,1,22,12,0,145.93,2.0933,92.127,0,1.9683
2010,518,1,22,13,0,131.78,1.45,97.207,0,3.5733
2010,519,1,22,14,0,110.2,1.4,96.938,0,3.8367
2010,520,1,22,15,0,53.12,1.325,97.758,0,3.6467
2010,521,1,22,16,0,4.66,1.2383,97.677,0,3.1417
2010,522,1,22,17,0,0,1.15,98.783,0,3.5583
2010,523,1,22,18,0,0,1.1317,99.047,0,4.245
2010,524,1,22,19,0,0,1.0283,100,0,3.6333
2010,525,1,22,20,0,0,0.985,100,0,3.8817
2010,526,1,22,21,0,0,1.0717,100,0,4.3467
2010,527,1,22,22,0,0,1.04,100,0,4.715
2010,528,1,22,23,0,0,0.9967,100,0,4.5433
2010,529,1,23,0,0,0,1.0583,100,0,4.7483
2010,530,1,23,1,0,0,1.2467,100,0,5.165
2010,531,1,23,2,0,0,1.5217,100,0,5.64
2010,532,1,23,3,0,0,1.71,100,0,5.255
2010,533,1,23,4,0,0,1.7567,100,0,5.8067
2010,534,1,23,5,0,0,1.8617,100,0,5.1917
2010,535,1,23,6,0,0,1.885,100,0,5.3933
2010,536,1,23,7,0,3.99,2.17,100,0,5.8733
2010,537,1,23,8,0,39.68,3.0133,100,0,6.325
2010,538,1,23,9,0,56.83,3.3733,100,0,5.885
2010,539,1,23,10,0,67.17,3.9817,99.905,0,4.9117
2010,540,1,23,11,0,72.27,4.85,99.562,0,6.0833
2010,541,1,23,12,0,88.36,5.1133,99.458,0,6.5383
2010,542,1,23,13,0,97.84,5.61,99.237,0,7.675
2010,543,1,23,14,0,68.18,6.1817,98.993,0,7.9883
2010,544,1,23,15,0,33.54,6.3983,98.713,0,7.4617
2010,545,1,23,16,0,5.04,6.74,96.282,0,7.27
2010,546,1,23,17,0,0,6.73,95.603,0,6.6683
2010,547,1,23,18,0,0,6.3883,95.988,0,5.7917
2010,548,1,23,19,0,0,5.7017,97.54,0,5.235
2010,549,1,23,20,0,0,5.5167,97.502,0,5.76
2010,550,1,23,21,0,0,6.4483,94.495,0,8.1867
2010,551,1,23,22,0,0,7.4167,90.415,0,9.56
2010,552,1,23,23,0,0,6.7417,92.163,2.794,5.7567
2010,553,1,24,0,0,0,6.2767,96.847,2.286,4.7767
2010,554,1,24,1,0,0,6.17,97.358,1.524,6.175
2010,555,1,24,2,0,0,6.5533,95.325,1.016,8.74
2010,556,1,24,3,0,0,7.0433,91.917,0.127,8.99
2010,557,1,24,4,0,0,7.2267,93.54,0.254,10.5667
2010,558,1,24,5,0,0,7.74,93.225,0.127,11.1167
2010,559,1,24,6,0,0,8.0633,92.815,0.254,11.5817
2010,560,1,24,7,0,3.34,7.9483,88.2,0,10.9483
2010,561,1,24,8,0,42.19,7.635,89.358,0,9.18
2010,562,1,24,9,0,165.78,8.0683,90.003,0,9.185
2010,563,1,24,10,0,90.04,8.1783,90.135,0,8.8133
2010,564,1,24,11,0,151.24,7.9417,91.242,0,8.5783
2010,565,1,24,12,0,78.83,5.6,92.003,0,8.9467
2010,566,1,24,13,0,95.08,4.1883,90.125,0,8.2667
2010,567,1,24,14,0,77.9,4.045,90.485,0,7.1083
2010,568,1,24,15,0,31.12,3.8,91.148,0,6.6433
2010,569,1,24,16,0,4.95,3.2133,92.215,0,7.045
2010,570,1,24,17,0,0,3.015,91.535,0,6.2667
2010,571,1,24,18,0,0,2.7633,90.915,0,7.235
2010,572,1,24,19,0,0,2.3883,89.183,0,6.7117
2010,573,1,24,20,0,0,1.6417,81.288,0,7.4783
2010,574,1,24,21,0,0,1.0783,80.327,0,6.7683
2010,575,1,24,22,0,0,0.415,76.485,0,8.3367
2010,576,1,24,23,0,0,-0.0083,75.79,0,8.5167
2010,577,1,25,0,0,0,-0.2017,76.717,0,6.69
2010,578,1,25,1,0,0,-0.1333,76.8,0,5.1467
2010,579,1,25,2,0,0,-0.1867,79.59,0,4.075
2010,580,1,25,3,0,0,-0.2183,82.55,0,5.64
2010,581,1,25,4,0,0,-0.21,85.742,0,6.4017
2010,582,1,25,5,0,0,-0.2867,84.813,0,6.8767
2010,583,1,25,6,0,0,-0.2983,84.677,0.127,6.4767
2010,584,1,25,7,0,3.3,-0.3617,76.788,0.127,8.56
2010,585,1,25,8,0,49.91,-0.6417,78.187,0.127,7.35
2010,586,1,25,9,0,84.92,-0.7517,83.277,0.127,9.0967
2010,587,1,25,10,0,134.49,-0.895,81.54,0.127,9.5583
2010,588,1,25,11,0,160.52,-1.5533,86.592,0.127,9.8083
2010,589,1,25,12,0,224.82,-1.4967,87.985,0.127,10.4167
2010,590,1,25,13,0,141.04,-1.245,82.708,0.127,11.6833
2010,591,1,25,14,0,124.74,-1.805,87.418,0.127,12.2483
2010,592,1,25,15,0,62.9,-2.1967,89.463,0.127,11.9667
2010,593,1,25,16,0,19.92,-2.6033,88.753,0.127,12.315
2010,594,1,25,17,0,0,-2.7083,84.467,0.127,12.3617
2010,595,1,25,18,0,0,-3.235,87.552,0.127,12.6467
2010,596,1,25,19,0,0,-3.7033,88.208,0.127,12.47
2010,597,1,25,20,0,0,-3.9517,87.995,0.127,11.8567
2010,598,1,25,21,0,0,-4.4217,87.46,0.127,10.95
2010,599,1,25,22,0,0,-5.6733,85.885,0.127,11.4567
2010,600,1,25,23,0,0,-5.8333,84.857,0.127,9.445
2010,601,1,26,0,0,0,-5.955,86.005,0.127,9.9317
2010,602,1,26,1,0,0,-6.7617,87.812,0.127,9.3117
2010,603,1,26,2,0,0,-7.6267,81.462,0.127,8.8783
2010,604,1,26,3,0,0,-8.3533,79.59,0.127,9.5367
2010,605,1,26,4,0,0,-8.515,78.213,0.127,10.0617
2010,606,1,26,5,0,0,-9.195,79.608,0.127,10.8817
2010,607,1,26,6,0,0,-9.365,78.96,0.127,10.9467
2010,608,1,26,7,0,17.53,-9.5117,79.26,0.127,9.8917
2010,609,1,26,8,0,110.46,-9.4767,79.318,0.127,10.4
2010,610,1,26,9,0,190.6,-9.0067,78.908,0.127,10.365
2010,611,1,26,10,0,237.15,-8.8417,77.633,0.127,10.15
2010,612,1,26,11,0,429.18,-8.6717,76.652,0.127,11.1783
2010,613,1,26,12,0,544.61,-7.8483,75.72,0.127,10.1633
2010,614,1,26,13,0,337.6,-7.685,75.587,0.127,9.5283
2010,615,1,26,14,0,236.34,-7.305,74.485,0.127,8.5283
2010,616,1,26,15,0,114.92,-7.3433,76.023,0.127,9.175
2010,617,1,26,16,0,36.52,-7.3383,74.488,0.127,8.8817
2010,618,1,26,17,0,0,-7.345,76.51,0,6.9617
2010,619,1,26,18,0,0,-7.8667,78.265,0,5.7
2010,620,1,26,19,0,0,-8.625,82.598,0,4.0617
2010,621,1,26,20,0,0,-8.96,83.4,0,3.625
2010,622,1,26,21,0,0,-9.51,85.352,0,2.9933
2010,623,1,26,22,0,0,-10.0183,87.393,0,2.9
2010,624,1,26,23,0,0,-9.7233,86.758,0,3.6217
2010,625,1,27,0,0,0,-9.59,86.38,0,3.65
2010,626,1,27,1,0,0,-8.6967,84.552,0,4.0217
2010,627,1,27,2,0,0,-8.0667,83.962,0,5.2667
2010,628,1,27,3,0,0,-8.275,84.375,0,5.525
2010,629,1,27,4,0,0,-8.5883,85.893,0,4.8617
2010,630,1,27,5,0,0,-8.505,86.162,0,4.5067
2010,631,1,27,6,0,0,-8.585,84.642,0,3.9317
2010,632,1,27,7,0,31.89,-8.4517,84.17,0,4.3533
2010,633,1,27,8,0,135.34,-8.0417,81.408,0,5.2617
2010,634,1,27,9,0,200.06,-7.22,75.818,0,4.8233
2010,635,1,27,10,0,322.29,-6.055,72.585,0,3.9517
2010,636,1,27,11,0,251.16,-5.2233,70.858,0,5.035
2010,637,1,27,12,0,312.37,-3.8417,66.883,0,4.165
2010,638,1,27,13,0,195.93,-2.7867,69.738,0,5.3417
2010,639,1,27,14,0,122.45,-1.7883,76.153,0,4.8083
2010,640,1,27,15,0,44.76,-1.24,82.94,0.127,4.8267
2010,641,1,27,16,0,14.24,-1.7367,96.593,0.508,5.3733
2010,642,1,27,17,0,0,-1.7717,98.48,0.127,3.9917
2010,643,1,27,18,0,0,-1.5267,98.625,0.254,3.8233
2010,644,1,27,19,0,0,-1.3983,98.845,0,4.42
2010,645,1,27,20,0,0,-1.33,99.22,0.254,4.51
2010,646,1,27,21,0,0,-1.24,99.037,0,4.035
2010,647,1,27,22,0,0,-1.4033,97.347,0,6.3817
2010,648,1,27,23,0,0,-2.9017,85.543,0,7.5483
2010,649,1,28,0,0,0,-5.15,82.338,0,7.72
2010,650,1,28,1,0,0,-6.86,84.305,0,6.12
2010,651,1,28,2,0,0,-7.885,73.622,0,7.62
2010,652,1,28,3,0,0,-9.1167,76.42,0,7.5933
2010,653,1,28,4,0,0,-10.2833,78.585,0,6.69
2010,654,1,28,5,0,0,-11.195,77.148,0,7.0633
2010,655,1,28,6,0,0,-12.3517,80.8,0,5.455
2010,656,1,28,7,0,37.72,-12.6767,82.077,0,5.005
2010,657,1,28,8,0,189.14,-12.3617,77.048,0,5.605
2010,658,1,28,9,0,370.99,-12.0183,67.708,0,5.7983
2010,659,1,28,10,0,511.56,-11.4017,64.213,0,6.0133
2010,660,1,28,11,0,586.37,-10.8717,61.303,0,6.575
2010,661,1,28,12,0,592.88,-10.5933,60.963,0,6.6933
2010,662,1,28,13,0,532.84,-10.3033,62.617,0,5.98
2010,663,1,28,14,0,417.91,-10.0283,61.372,0,5.96
2010,664,1,28,15,0,211.06,-10.145,64.488,0,5.58
2010,665,1,28,16,0,54.55,-10.68,66.57,0,5.14
2010,666,1,28,17,0,0,-11.5917,70.77,0,3.3633
2010,667,1,28,18,0,0,-12.9917,75.413,0,3.3183
2010,668,1,28,19,0,0,-13.3917,75.582,0,2.9883
2010,669,1,28,20,0,0,-13.6333,77.508,0,2.4767
2010,670,1,28,21,0,0,-13.8867,79.142,0,2.8867
2010,671,1,28,22,0,0,-13.6583,77.917,0,2.5267
2010,672,1,28,23,0,0,-13.6967,78.012,0,3.0267
2010,673,1,29,0,0,0,-13.2883,76.13,0,2.9017
2010,674,1,29,1,0,0,-13.1217,73.51,0,2.855
2010,675,1,29,2,0,0,-13.015,74.45,0,2.9567
2010,676,1,29,3,0,0,-12.8533,74.057,0,3.5783
2010,677,1,29,4,0,0,-12.7033,72.057,0,4.4517
2010,678,1,29,5,0,0,-12.5833,71.288,0,3.8717
2010,679,1,29,6,0,0,-12.4917,69.813,0,4.64
2010,680,1,29,7,0,19.93,-12.355,72.425,0,4.6483
2010,681,1,29,8,0,111.4,-11.845,70.523,0,4.01
2010,682,1,29,9,0,208.19,-11.005,68.605,0,3.315
2010,683,1,29,10,0,279.55,-10.0983,65.255,0,4.1717
2010,684,1,29,11,0,367.23,-9.5467,65.603,0,4.885
2010,685,1,29,12,0,372.11,-9.0633,66.31,0,5.25
2010,686,1,29,13,0,352.92,-8.515,65.637,0,5.5217
2010,687,1,29,14,0,240.5,-8.1383,65.438,0,6.2617
2010,688,1,29,15,0,143.27,-8.005,66.522,0,6.095
2010,689,1,29,16,0,42.77,-8.1,70.13,0,5.6433
2010,690,1,29,17,0,0,-8.1767,71.842,0,5.36
2010,691,1,29,18,0,0,-8.2367,72.673,0,5.0333
2010,692,1,29,19,0,0,-8.315,73.182,0,5.815
2010,693,1,29,20,0,0,-8.4633,75.052,0,5.6867
2010,694,1,29,21,0,0,-8.4,74.747,0,6.29
2010,695,1,29,22,0,0,-8.4867,74.828,0,6.28
2010,696,1,29,23,0,0,-8.6983,75.758,0,6.96
2010,697,1,30,0,0,0,-8.9133,76.788,0,7.1467
2010,698,1,30,1,0,0,-9.0717,76.033,0,7.2933
2010,699,1,30,2,0,0,-9.1867,74.878,0,7.7517
2010,700,1,30,3,0,0,-9.3217,74.92,0,7.7583
2010,701,1,30,4,0,0,-9.5217,75.543,0,7.0367
2010,702,1,30,5,0,0,-9.9117,76.018,0,6.6683
2010,703,1,30,6,0,0,-10.245,76.217,0,6.2483
2010,704,1,30,7,0,20.46,-10.815,79.292,0,5.7167
2010,705,1,30,8,0,188.02,-10.5833,77.742,0,6.07
2010,706,1,30,9,0,349.65,-9.7833,73.255,0,6.2483
2010,707,1,30,10,0,504.2,-8.8717,68.823,0,6.1417
2010,708,1,30,11,0,587.83,-7.6467,67.92,0,5.51
2010,709,1,30,12,0,594.78,-7.14,68.468,0,6.085
2010,710,1,30,13,0,533.08,-6.4083,66.117,0,5.6283
2010,711,1,30,14,0,412.59,-5.7633,64.383,0,5.1317
2010,712,1,30,15,0,241.84,-5.4833,65.938,0,5.245
2010,713,1,30,16,0,73.32,-5.8217,68.77,0,3.8867
2010,714,1,30,17,0,0,-6.975,73.545,0,3.395
2010,715,1,30,18,0,0,-7.7183,76.335,0,3.075
2010,716,1,30,19,0,0,-8.0117,78.97,0,1.9433
2010,717,1,30,20,0,0,-8.1733,79.672,0,1.6883
2010,718,1,30,21,0,0,-8.6233,82.023,0,1.6183
2010,719,1,30,22,0,0,-8.4683,78.818,0,1.9917
2010,720,1,30,23,0,0,-9.5917,85.373,0,2.2867
2010,721,1,31,0,0,0,-9.56,86.343,0,0.8583
2010,722,1,31,1,0,0,-10.2567,90.875,0,1.4433
2010,723,1,31,2,0,0,-10.8583,91.927,0,1.8217
2010,724,1,31,3,0,0,-11.7933,91.753,0,1.845
2010,725,1,31,4,0,0,-12.3817,91.76,0,0.6233
2010,726,1,31,5,0,0,-12.7817,91.873,0,1.3167
2010,727,1,31,6,0,0,-12.5567,92.052,0,2.1717
2010,728,1,31,7,0,45.37,-12.8933,92.27,0,2.0467
2010,729,1,31,8,0,205.47,-10.4817,86.815,0,2.2567
2010,730,1,31,9,0,376.23,-7.0583,77.51,0,3.55
2010,731,1,31,10,0,509.14,-5.3667,68.33,0,5.0267
2010,732,1,31,11,0,583.27,-4.2383,60.507,0,4.8817
2010,733,1,31,12,0,588.65,-3.38,57.685,0,4.2733
2010,734,1,31,13,0,528.01,-3.045,56.875,0,5.58
2010,735,1,31,14,0,407.76,-2.605,50.847,0,5.6333
2010,736,1,31,15,0,242,-2.53,54.892,0,5.4817
2010,737,1,31,16,0,73.66,-2.885,62.753,0,3.8533
2010,738,1,31,17,0,0,-3.9117,69.587,0,2.6317
2010,739,1,31,18,0,0,-4.57,69.837,0,2.2467
2010,740,1,31,19,0,0,-5.0083,68.655,0,2.2733
2010,741,1,31,20,0,0,-6.2567,74.853,0,1.6733
2010,742,1,31,21,0,0,-6.8183,77.737,0,2.1283
2010,743,1,31,22,0,0,-6.9667,78.492,0,1.935
2010,744,1,31,23,0,0,-7.0767,78.978,0,1.0417
2010,745,2,1,0,0,0,-6.37,74.743,0,1.51
2010,746,2,1,1,0,0,-6.755,75.123,0,2.05
2010,747,2,1,2,0,0,-7.585,83.033,0,1.6017
2010,748,2,1,3,0,0,-6.77,82.045,0,1.0367
2010,749,2,1,4,0,0,-6.5167,84.69,0,1.9817
2010,750,2,1,5,0,0,-6.4767,81.407,0,2.1667
2010,751,2,1,6,0,0,-6.2617,79.457,0,2.9267
2010,752,2,1,7,0,35.12,-6.6417,80.798,0,3.0967
2010,753,2,1,8,0,166.56,-5.4067,78.055,0,2.7
2010,754,2,1,9,0,265.64,-3.88,73.913,0,3.5117
2010,755,2,1,10,0,435.03,-2.5767,72.427,0,3.745
2010,756,2,1,11,0,494.24,-1.1583,69.275,0,3.4617
2010,757,2,1,12,0,476.18,-0.2733,65.29,0,3.8367
2010,758,2,1,13,0,443.85,0.3217,63.507,0,3.5133
2010,759,2,1,14,0,319.34,0.7417,62.65,0,4.61
2010,760,2,1,15,0,225.17,0.985,63.058,0,4.3633
2010,761,2,1,16,0,51.31,0.4617,69.71,0,3.955
2010,762,2,1,17,0,0,-0.085,75.922,0,3.8817
2010,763,2,1,18,0,0,-0.47,78.195,0,2.8433
2010,764,2,1,19,0,0,-0.585,79.513,0,3.3883
2010,765,2,1,20,0,0,-0.3367,75.96,0,3.83
2010,766,2,1,21,0,0,-0.4167,77.395,0,3.2933
2010,767,2,1,22,0,0,-0.6983,80.612,0,2.9983
2010,768,2,1,23,0,0,-0.9367,81.05,0,3.3817
2010,769,2,2,0,0,0,-1.3217,81.438,0,2.4333
2010,770,2,2,1,0,0,-1.445,82.778,0,2.34
2010,771,2,2,2,0,0,-1.38,84.442,0,2.5467
2010,772,2,2,3,0,0,-1.3617,84.965,0,2.9833
2010,773,2,2,4,0,0,-1.5783,85.145,0,2.3117
2010,774,2,2,5,0,0,-1.2767,83.89,0,2.205
2010,775,2,2,6,0,0,-1.145,82.273,0,2.945
2010,776,2,2,7,0,7.94,-0.935,80.413,0,2.975
2010,777,2,2,8,0,54.59,-0.5417,80.142,0,3.0767
2010,778,2,2,9,0,73.97,-0.1433,78.948,0,3.7267
2010,779,2,2,10,0,107.2,0.22,80.037,0,4.7383
2010,780,2,2,11,0,127.26,0.645,79.407,0,5.6033
2010,781,2,2,12,0,171.07,0.8933,81.365,0,6.6483
2010,782,2,2,13,0,113.88,0.825,85.93,0,6.335
2010,783,2,2,14,0,76.82,0.8533,85.413,0,6.155
2010,784,2,2,15,0,58.96,0.8817,82.858,0,5.9983
2010,785,2,2,16,0,15.56,0.7417,83.63,0,5.1683
2010,786,2,2,17,0,0,0.5433,83.602,0,4.7317
2010,787,2,2,18,0,0,0.3933,83.257,0,3.895
2010,788,2,2,19,0,0,0.2233,86.012,0,4.4883
2010,789,2,2,20,0,0,-0.59,83.15,0,7.065
2010,790,2,2,21,0,0,-2.1183,80.253,0,7.5817
2010,791,2,2,22,0,0,-4.565,83.27,0,6.73
2010,792,2,2,23,0,0,-5.38,83.908,0,6.4967
2010,793,2,3,0,0,0,-5.12,82.682,0,6.8283
2010,794,2,3,1,0,0,-5.2983,84.013,0,6.12
2010,795,2,3,2,0,0,-5.4667,85.565,0,5.7133
2010,796,2,3,3,0,0,-5.3633,85.603,0,5.7283
2010,797,2,3,4,0,0,-6.725,86.753,0,5.8417
2010,798,2,3,5,0,0,-7.1833,89.792,0,3.4583
2010,799,2,3,6,0,0,-7.19,89.693,0,3.5633
2010,800,2,3,7,0,17.25,-7.38,89.755,0,3.91
2010,801,2,3,8,0,83.09,-7.535,90.225,0,3.985
2010,802,2,3,9,0,132.22,-6.9283,90.535,0,3.6383
2010,803,2,3,10,0,212.05,-5.7433,89.763,0,2.4383
2010,804,2,3,11,0,200.33,-4.7083,87.18,0,1.8733
2010,805,2,3,12,0,227.42,-3.995,84.245,0,1.1767
2010,806,2,3,13,0,246.59,-3.1617,81.698,0,1.4617
2010,807,2,3,14,0,162.64,-2.6667,80.743,0,2.1133
2010,808,2,3,15,0,105.03,-2.3933,79.232,0,1.765
2010,809,2,3,16,0,29.81,-2.3783,79.758,0,1.4433
2010,810,2,3,17,0,0,-2.5733,81.92,0,1.4317
2010,811,2,3,18,0,0,-2.6333,84.002,0,1.9667
2010,812,2,3,19,0,0,-3.125,85.81,0,2.5517
2010,813,2,3,20,0,0,-3.7,88.823,0,2.4133
2010,814,2,3,21,0,0,-4.365,90.96,0,2.115
2010,815,2,3,22,0,0,-5.075,93.177,0,2.1133
2010,816,2,3,23,0,0,-5.405,94.125,0,2.4467
2010,817,2,4,0,0,0,-5.5683,93.988,0,2.2133
2010,818,2,4,1,0,0,-5.09,93.242,0,2.69
2010,819,2,4,2,0,0,-4.8917,93.333,0,3.5567
2010,820,2,4,3,0,0,-4.6467,93.477,0,3.7517
2010,821,2,4,4,0,0,-4.605,93.867,0,2.9583
2010,822,2,4,5,0,0,-4.7233,94.437,0,2.3867
2010,823,2,4,6,0,0,-4.425,94.093,0,3.3333
2010,824,2,4,7,0,13.97,-4.0217,93.057,0,4.3
2010,825,2,4,8,0,66.04,-3.2017,90.963,0,5.1083
2010,826,2,4,9,0,133.31,-2.285,88.898,0,5.2767
2010,827,2,4,10,0,199.66,-1.3033,86.468,0,5.1033
2010,828,2,4,11,0,327.82,-0.26,82.542,0,5.2467
2010,829,2,4,12,0,334.72,0.6767,79.287,0,4.895
2010,830,2,4,13,0,221.15,1.2333,77.253,0,4.34
2010,831,2,4,14,0,148.83,1.575,75.683,0,4.2683
2010,832,2,4,15,0,126.29,1.7733,74.853,0,4.3667
2010,833,2,4,16,0,39.03,1.66,76.195,0,4.1133
2010,834,2,4,17,0,0,1.4467,77.835,0,4.4217
2010,835,2,4,18,0,0,1.0383,82.408,0,4.0217
2010,836,2,4,19,0,0,0.9017,82.668,0,3.8867
2010,837,2,4,20,0,0,0.775,84.292,0,3.9067
2010,838,2,4,21,0,0,0.7217,85.4,0,4.5617
2010,839,2,4,22,0,0,0.5967,86.568,0,4.745
2010,840,2,4,23,0,0,0.5983,86.32,0,4.8633
2010,841,2,5,0,0,0,0.5017,88.227,0.254,5.0067
2010,842,2,5,1,0,0,0.3783,92.397,0.254,5.095
2010,843,2,5,2,0,0,0.3,94.257,0.508,5.175
2010,844,2,5,3,0,0,0.3,95.053,0.508,4.4183
2010,845,2,5,4,0,0,0.295,95.363,0.508,4.64
2010,846,2,5,5,0,0,0.3717,93.002,0.254,4.7983
2010,847,2,5,6,0,0,0.4083,91.307,0.254,4.3317
2010,848,2,5,7,0,4.97,0.4017,91.035,0.127,5.3367
2010,849,2,5,8,0,51,0.475,88.435,0.127,6.1433
2010,850,2,5,9,0,67.81,0.2433,92.625,0.254,6.89
2010,851,2,5,10,0,73.4,0.0617,97.273,0.254,7.36
2010,852,2,5,11,0,86.64,-0.0183,99.152,0.762,7.535
2010,853,2,5,12,0,119.56,0.2617,100,0.508,8.6667
2010,854,2,5,13,0,94.18,0.1683,100,0.254,10.205
2010,855,2,5,14,0,86.77,-0.0467,100,0.127,11.2233
2010,856,2,5,15,0,74.56,-0.31,100,0.127,12.09
2010,857,2,5,16,0,24.54,-0.2417,100,0.127,12.8667
2010,858,2,5,17,0,0,-0.535,100,0.127,13.7817
2010,859,2,5,18,0,0,-0.575,100,0.127,12.8617
2010,860,2,5,19,0,0,-0.24,100,0.127,13.2983
2010,861,2,5,20,0,0,-0.61,100,0.254,14.015
2010,862,2,5,21,0,0,-0.95,100,0.127,13.5833
2010,863,2,5,22,0,0,-0.7133,100,0.127,13.43
2010,864,2,5,23,0,0,-0.335,100,0.127,13.5167
2010,865,2,6,0,0,0,-0.52,100,0.127,13.705
2010,866,2,6,1,0,0,-1.4633,99.705,0.127,13.81
2010,867,2,6,2,0,0,-2.13,98.233,0.127,13.9733
